"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Denmark","128","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","14.8229961395264","14.6681594848633","14.3946437835693","14.5450649261475","15.0999240875244","15.0334129333496","15.4277248382568","15.4589004516602","16.2137622833252","16.2457218170166","15.5083818435669","15.4821681976318","15.6814184188843","15.484691619873","15.6622953414917","15.9149322509766","15.8408250808716","16.2058181762695","15.1780385971069","15.0597238540649","14.8378705978394","14.922064781189","14.9808578491211","14.7127828598022","14.4239273071289","14.3988361358643","14.5458345413208","14.3627882003784","14.4453096389771","13.9867448806763",,,
"Denmark","128","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"San Marino","135","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value",,,,,,,,,,,,,"9.06879901885986","8.51499652862549","8.36802005767822","9.05589008331299","8.75101280212402","9.13356971740723","10.2223253250122","9.81729125976563","9.25063896179199","8.83365535736084","10.0404806137085","9.90399837493896","9.5113525390625","9.41203117370605","8.9875020980835","8.4685173034668","8.43202018737793","8.02810955047607",,,
"San Marino","135","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Italy","136","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","10.0031204223633","10.131103515625","10.4245538711548","10.3656997680664","10.7992877960205","10.3593635559082","10.2459545135498","10.6476354598999","10.9778871536255","11.2293329238892","11.3020172119141","10.7691926956177","10.6803960800171","10.2732992172241","10.359845161438","10.3171768188477","10.6057443618774","10.5030851364136","10.3094625473022","10.4109296798706","10.9625864028931","11.176609992981","11.5444946289063","11.4909219741821","11.7324781417847","11.7332534790039","11.9625883102417","11.9553642272949","11.8404855728149","11.8750944137573",,,
"Italy","136","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Luxembourg","137","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","7.81340742111206","7.5707631111145","8.43619537353516","8.82498264312744","9.24497699737549","8.74188423156738","8.67958545684814","9.21268749237061","9.55251598358154","9.53364086151123","9.67415618896484","9.59190845489502","9.889479637146","10.1855878829956","10.8796615600586","10.8207502365112","9.78653144836426","10.1132659912109","10.2864856719971","10.7232837677002","10.3582754135132","10.4367790222168","10.9365749359131","10.8311233520508","10.936484336853","8.6528205871582","8.78574371337891","8.92888259887695","9.09986686706543","9.04709625244141",,,
"Luxembourg","137","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Netherlands","138","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","9.96452808380127","9.98360919952393","10.1019563674927","9.93536758422852","9.93139743804932","10.1761131286621","10.4496192932129","10.3926286697388","10.4492826461792","10.7703018188477","10.6551446914673","10.9448184967041","10.7319955825806","10.8917531967163","11.0356216430664","11.0484437942505","11.1989479064941","11.0478544235229","10.8890943527222","10.6918230056763","10.972375869751","10.6605739593506","10.599479675293","10.7603302001953","10.9620885848999","10.9597282409668","11.3381061553955","11.2759532928467","11.3731889724731","11.7174110412598",,,
"Netherlands","138","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Norway","142","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","14.0926303863525","13.9308710098267","14.5626640319824","14.6274261474609","15.1008138656616","14.4872283935547","14.2334299087524","14.245623588562","14.944917678833","14.7917852401733","12.9547004699707","12.7858619689941","12.9131736755371","12.5639057159424","12.2611074447632","11.7143478393555","11.6222543716431","11.8927412033081","10.6447038650513","11.4041242599487","11.4563150405884","11.0077295303345","10.8045635223389","10.880352973938","11.0438890457153","11.4859113693237","12.0741806030273","11.8652105331421","11.4836654663086","11.6326856613159",,,
"Norway","142","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Sweden","144","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","11.6401615142822","11.855281829834","11.012186050415","11.5242767333984","10.9986686706543","12.4249715805054","12.0715036392212","12.026948928833","11.8823175430298","11.8174304962158","11.9662427902222","11.9096899032593","11.9964637756348","12.0393304824829","11.8735847473145","12.1136960983276","11.9593458175659","11.9248924255371","12.1848020553589","12.6378412246704","12.5934600830078","12.2109909057617","12.147533416748","12.0747919082642","11.9165477752686","11.929256439209","12.3263263702393","12.1984071731567","12.2167139053345","11.9478330612183",,,
"Sweden","144","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Switzerland","146","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","4.51762056350708","4.47081995010376","4.35878562927246","4.45128536224365","4.42064619064331","5.13911104202271","5.02809762954712","5.06965208053589","5.2765851020813","5.67362117767334","5.75318241119385","5.73852348327637","5.6778564453125","5.75745296478271","5.79481363296509","5.72229433059692","5.60858535766602","5.55940198898315","5.53982400894165","5.53638029098511","5.60547876358032","5.61003255844116","5.65431976318359","5.60824251174927","5.5372748374939","5.52017688751221","5.45972967147827","5.52861976623535","5.33893346786499","5.27892827987671",,,
"Switzerland","146","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Palau","565","Total Revenue in Percent of GDP","R_RM_GDP","Value",,,,,,,,,,,"43.9326858520508","34.0861396789551","35.955451965332","45.3468132019043","44.125","41.9744453430176","45.791259765625","47.5079765319824","43.4512100219727","41.6801109313965","46.9303588867188","45.0564155578613","44.7516441345215","41.0836448669434","43.8873710632324","39.6376457214355","41.5738563537598","40.0708236694336","44.2615585327148",,,,
"Palau","565","Total Revenue in Percent of GDP","R_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,"WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General","WEO | General",,,,
"Palau","565","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,,,,,,,,,,,,,,,,,"3.56734681129456","3.62955951690674","3.65492415428162","3.68245148658752","3.36394190788269","3.2846405506134","3.35547184944153","3.15506076812744","3.342036485672","3.81102657318115","3.83131647109985","3.96287417411804","4.37887382507324",,
"Palau","565","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Korea, Republic of","542","Trade Tax Revenue in Percent of GDP","RTT_RM_GDP","Value","1.840735912323","1.43396735191345","1.15221261978149","0.930280387401581","0.948416829109192","1.09114718437195","1.11048996448517","1.09615170955658","0.732066512107849","0.811391592025757","0.910940170288086","0.86461329460144","0.880927324295044","0.856735110282898","0.773414373397827","0.682021498680115","0.705448389053345","0.705724596977234","0.785641193389893","0.786992788314819","0.835166096687317","0.817171573638916","0.709667325019836","0.7337327003479","0.584287583827972","0.537206888198853","0.484495609998703","0.486899197101593","0.485356390476227","0.429902493953705",,,
"Korea, Republic of","542","Trade Tax Revenue in Percent of GDP","RTT_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Bahamas, The","313","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,"0.310234040021896","0.147155597805977","0.392805397510529","0.865029990673065","0.415142625570297","0.480373978614807","0.550063073635101","0.479081451892853","0.71565967798233","0.494119137525558","0.533713519573212","0.432915568351746","0.737105667591095","1.12496745586395","1.73233580589294","2.13130187988281",,"1.936483502388","1.71138465404511","2.52644872665405","1.61403965950012","1.52082133293152","1.41684448719025","3.40110731124878","5.99350261688232","6.01358890533447","6.15452814102173","8.52228736877441","9.553786277771",,
"Bahamas, The","313","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Palau","565","Trade Tax Revenue in Percent of GDP","RTT_RM_GDP","Value",,,,,,,,,,,,,,,,,,,"4.63180923461914","4.10351181030273","4.24692821502686","3.80601859092712","4.45240640640259","4.30429315567017","4.75702953338623","4.97836303710938","5.28918695449829","5.19014692306519","5.47692108154297","4.89875936508179","6.14164018630981",,
